title,doi,pmid,score,relative_citation_ratio,weighted_sum_of_stars,evaluation,recom_date,author,classifications,
BMS1 is mutated in aplasia cutis congenita.,https://doi.org/10.1371/journal.pgen.1003573,23785305,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.96, Weighted sum of stars: 1.0,Good,25-Jun-13,Marneros AG,New Finding,
Confounding from cryptic relatedness in case-control association studies.,https://doi.org/10.1371/journal.pgen.0010032,16151517,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.77, Weighted sum of stars: 2.0,Very Good,13-Jun-13,"Voight BF, Pritchard JK",Good for Teaching,
Genome-wide control of RNA polymerase II activity by cohesin.,https://doi.org/10.1371/journal.pgen.1003382,23555293,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.85, Weighted sum of stars: 1.0,Good,14-Apr-13,Schaaf CA et al.,New Finding,
A deviation from the bipolar-tetrapolar mating paradigm in an early diverged basidiomycete.,https://doi.org/10.1371/journal.pgen.1001052,20700437,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 4.0,Exceptional,9-Apr-13,Coelho MA et al.,Good for Teaching,
A deviation from the bipolar-tetrapolar mating paradigm in an early diverged basidiomycete.,https://doi.org/10.1371/journal.pgen.1001052,20700437,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 4.0,Exceptional,9-Apr-13,Coelho MA et al.,Interesting Hypothesis,
Smaug/SAMD4A restores translational activity of CUGBP1 and suppresses CUG-induced myopathy.,https://doi.org/10.1371/journal.pgen.1003445,23637619,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.56, Weighted sum of stars: 2.0,Very Good,29-May-13,de Haro M et al.,New Finding,
A natural polymorphism in rDNA replication origins links origin activation with calorie restriction and lifespan.,https://doi.org/10.1371/journal.pgen.1003329,23505383,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.89, Weighted sum of stars: 2.0,Very Good,26-May-13,Kwan EX et al.,Good for Teaching,
A natural polymorphism in rDNA replication origins links origin activation with calorie restriction and lifespan.,https://doi.org/10.1371/journal.pgen.1003329,23505383,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.89, Weighted sum of stars: 2.0,Very Good,26-May-13,Kwan EX et al.,Interesting Hypothesis,
A deviation from the bipolar-tetrapolar mating paradigm in an early diverged basidiomycete.,https://doi.org/10.1371/journal.pgen.1001052,20700437,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 4.0,Exceptional,9-Apr-13,Coelho MA et al.,New Finding,
A spatial and temporal gradient of Fgf differentially regulates distinct stages of neural development in the zebrafish inner ear.,https://doi.org/10.1371/journal.pgen.1003068,23166517,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.06, Weighted sum of stars: 1.0,Good,7-Apr-13,Vemaraju S et al.,Interesting Hypothesis,
A natural polymorphism in rDNA replication origins links origin activation with calorie restriction and lifespan.,https://doi.org/10.1371/journal.pgen.1003329,23505383,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.89, Weighted sum of stars: 2.0,Very Good,26-May-13,Kwan EX et al.,New Finding,
A spatial and temporal gradient of Fgf differentially regulates distinct stages of neural development in the zebrafish inner ear.,https://doi.org/10.1371/journal.pgen.1003068,23166517,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.06, Weighted sum of stars: 1.0,Good,7-Apr-13,Vemaraju S et al.,New Finding,
Identification of Arabidopsis meiotic cyclins reveals functional diversification among plant cyclin genes.,https://doi.org/10.1371/journal.pgen.1003508,23671425,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.21, Weighted sum of stars: 1.0,Good,22-May-13,Bulankova P et al.,New Finding,
Embryos of robertsonian translocation carriers exhibit a mitotic interchromosomal effect that enhances genetic instability during early development.,https://doi.org/10.1371/journal.pgen.1003025,23133396,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.01, Weighted sum of stars: 2.0,Very Good,4-Apr-13,Alfarawati S et al.,New Finding,
Ubiquitous polygenicity of human complex traits: genome-wide analysis of 49 traits in Koreans.,https://doi.org/10.1371/journal.pgen.1003355,23505390,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.11, Weighted sum of stars: 1.0,Good,19-May-13,Yang J et al.,Interesting Hypothesis,
Surveillance-activated defenses block the ROS-induced mitochondrial unfolded protein response.,https://doi.org/10.1371/journal.pgen.1003346,23516373,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.55, Weighted sum of stars: 1.0,Good,9-May-13,Runkel ED et al.,New Finding,
A genome-wide integrative genomic study localizes genetic factors influencing antibodies against Epstein-Barr virus nuclear antigen 1 (EBNA-1).,https://doi.org/10.1371/journal.pgen.1003147,23326239,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.1, Weighted sum of stars: 2.0,Very Good,2-Apr-13,Rubicz R et al.,Technical Advance,
Genome-wide location analysis reveals distinct transcriptional circuitry by paralogous regulators Foxa1 and Foxa2.,https://doi.org/10.1371/journal.pgen.1002770,22737085,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.88, Weighted sum of stars: 1.0,Good,1-Apr-13,Bochkis IM et al.,Confirmation,
Genome-wide location analysis reveals distinct transcriptional circuitry by paralogous regulators Foxa1 and Foxa2.,https://doi.org/10.1371/journal.pgen.1002770,22737085,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.88, Weighted sum of stars: 1.0,Good,1-Apr-13,Bochkis IM et al.,Good for Teaching,
DNA methylation mediated control of gene expression is critical for development of crown gall tumors.,https://doi.org/10.1371/journal.pgen.1003267,23408907,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.07, Weighted sum of stars: 1.0,Good,19-Mar-13,Gohlke J et al.,New Finding,
Population genomics of the Wolbachia endosymbiont in Drosophila melanogaster.,https://doi.org/10.1371/journal.pgen.1003129,23284297,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.89, Weighted sum of stars: 1.0,Good,17-Feb-13,Richardson MF et al.,Confirmation,
Population Genomics of sub-saharan Drosophila melanogaster: African diversity and non-African admixture.,https://doi.org/10.1371/journal.pgen.1003080,23284287,Score 5.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.31, Weighted sum of stars: 1.0,Good,2-Jan-13,Pool JE et al.,Confirmation,
Population Genomics of sub-saharan Drosophila melanogaster: African diversity and non-African admixture.,https://doi.org/10.1371/journal.pgen.1003080,23284287,Score 5.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.31, Weighted sum of stars: 1.0,Good,2-Jan-13,Pool JE et al.,New Finding,
Population genomics of the Wolbachia endosymbiont in Drosophila melanogaster.,https://doi.org/10.1371/journal.pgen.1003129,23284297,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.89, Weighted sum of stars: 1.0,Good,17-Feb-13,Richardson MF et al.,New Finding,
A novel human-infection-derived bacterium provides insights into the evolutionary origins of mutualistic insect-bacterial symbioses.,https://doi.org/10.1371/journal.pgen.1002990,23166503,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.89, Weighted sum of stars: 1.0,Good,7-Feb-13,Clayton AL et al.,New Finding,
Population Genomics of sub-saharan Drosophila melanogaster: African diversity and non-African admixture.,https://doi.org/10.1371/journal.pgen.1003080,23284287,Score 5.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.31, Weighted sum of stars: 1.0,Good,2-Jan-13,Pool JE et al.,Technical Advance,
New susceptibility loci associated with kidney disease in type 1 diabetes.,https://doi.org/10.1371/journal.pgen.1002921,23028342,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.19, Weighted sum of stars: 1.0,Good,1-Jan-13,Sandholm N et al.,New Finding,
Transcription of the major neurospora crassa microRNA-like small RNAs relies on RNA polymerase III.,https://doi.org/10.1371/journal.pgen.1003227,23349642,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.7, Weighted sum of stars: 2.0,Very Good,7-Feb-13,Yang Q et al.,New Finding,
"Principles of carbon catabolite repression in the rice blast fungus: Tps1, Nmr1-3, and a MATE-family pump regulate glucose metabolism during infection.",https://doi.org/10.1371/journal.pgen.1002673,22570632,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3, Weighted sum of stars: 4.0,Exceptional,5-Feb-13,Fernandez J et al.,Controversial,
"Principles of carbon catabolite repression in the rice blast fungus: Tps1, Nmr1-3, and a MATE-family pump regulate glucose metabolism during infection.",https://doi.org/10.1371/journal.pgen.1002673,22570632,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3, Weighted sum of stars: 4.0,Exceptional,5-Feb-13,Fernandez J et al.,Interesting Hypothesis,
"Principles of carbon catabolite repression in the rice blast fungus: Tps1, Nmr1-3, and a MATE-family pump regulate glucose metabolism during infection.",https://doi.org/10.1371/journal.pgen.1002673,22570632,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3, Weighted sum of stars: 4.0,Exceptional,5-Feb-13,Fernandez J et al.,New Finding,
New susceptibility loci associated with kidney disease in type 1 diabetes.,https://doi.org/10.1371/journal.pgen.1002921,23028342,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.19, Weighted sum of stars: 1.0,Good,1-Jan-13,Sandholm N et al.,Novel Drug Target,
Drosophila fatty acid transport protein regulates rhodopsin-1 metabolism and is required for photoreceptor neuron survival.,https://doi.org/10.1371/journal.pgen.1002833,22844251,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.79, Weighted sum of stars: 1.0,Good,4-Feb-13,Dourlen P et al.,New Finding,
Transposable elements re-wire and fine-tune the transcriptome.,https://doi.org/10.1371/journal.pgen.1003234,23358118,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.75, Weighted sum of stars: 2.0,Very Good,3-Feb-13,"Cowley M, Oakey RJ",Controversial,
Transposable elements re-wire and fine-tune the transcriptome.,https://doi.org/10.1371/journal.pgen.1003234,23358118,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.75, Weighted sum of stars: 2.0,Very Good,3-Feb-13,"Cowley M, Oakey RJ",Good for Teaching,
Inference of population structure using dense haplotype data.,https://doi.org/10.1371/journal.pgen.1002453,22291602,Score 10.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 19.44, Weighted sum of stars: 2.0,Very Good,18-Dec-12,Lawson DJ et al.,Technical Advance,
Transposable elements re-wire and fine-tune the transcriptome.,https://doi.org/10.1371/journal.pgen.1003234,23358118,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.75, Weighted sum of stars: 2.0,Very Good,3-Feb-13,"Cowley M, Oakey RJ",Interesting Hypothesis,
Testicular differentiation occurs in absence of R-spondin1 and Sox9 in mouse sex reversals.,https://doi.org/10.1371/journal.pgen.1003170,23300469,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.62, Weighted sum of stars: 1.0,Good,30-Jan-13,Lavery R et al.,Interesting Hypothesis,
Testicular differentiation occurs in absence of R-spondin1 and Sox9 in mouse sex reversals.,https://doi.org/10.1371/journal.pgen.1003170,23300469,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.62, Weighted sum of stars: 1.0,Good,30-Jan-13,Lavery R et al.,New Finding,
Inference of population splits and mixtures from genome-wide allele frequency data.,https://doi.org/10.1371/journal.pgen.1002967,23166502,Score 20.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 44.23, Weighted sum of stars: 4.0,Exceptional,17-Dec-12,"Pickrell JK, Pritchard JK",Technical Advance,
Gustatory perception and fat body energy metabolism are jointly affected by vitellogenin and juvenile hormone in honey bees.,https://doi.org/10.1371/journal.pgen.1002779,22761585,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.82, Weighted sum of stars: 2.0,Very Good,29-Jan-13,Wang Y et al.,New Finding,
In vivo control of CpG and non-CpG DNA methylation by DNA methyltransferases.,https://doi.org/10.1371/journal.pgen.1002750,22761581,Score 5.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.91, Weighted sum of stars: 1.0,Good,17-Dec-12,Arand J et al.,Confirmation,
The genomes of the fungal plant pathogens Cladosporium fulvum and Dothistroma septosporum reveal adaptation to different hosts and lifestyles but also signatures of common ancestry.,https://doi.org/10.1371/journal.pgen.1003088,23209441,Score 9.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.79, Weighted sum of stars: 2.0,Very Good,16-Dec-12,de Wit PJ et al.,Confirmation,
Spreading of heterochromatin is limited to specific families of maize retrotransposons.,https://doi.org/10.1371/journal.pgen.1003127,23271981,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.93, Weighted sum of stars: 2.0,Very Good,24-Jan-13,Eichten SR et al.,New Finding,
The yeast SR-like protein Npl3 links chromatin modification to mRNA processing.,https://doi.org/10.1371/journal.pgen.1003101,23209445,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.89, Weighted sum of stars: 1.0,Good,23-Jan-13,Moehle EA et al.,New Finding,
The genomes of the fungal plant pathogens Cladosporium fulvum and Dothistroma septosporum reveal adaptation to different hosts and lifestyles but also signatures of common ancestry.,https://doi.org/10.1371/journal.pgen.1003088,23209441,Score 9.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.79, Weighted sum of stars: 2.0,Very Good,16-Dec-12,de Wit PJ et al.,New Finding,
Loss of the DNA methyltransferase MET1 Induces H3K9 hypermethylation at PcG target genes and redistribution of H3K27 trimethylation to transposons in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1003062,23209430,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.58, Weighted sum of stars: 2.0,Very Good,10-Dec-12,Deleris A et al.,New Finding,
Cytokinesis-based constraints on polarized cell growth in fission yeast.,https://doi.org/10.1371/journal.pgen.1003004,23093943,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.64, Weighted sum of stars: 2.0,Very Good,9-Dec-12,"Bohnert KA, Gould KL",Good for Teaching,
Cytokinesis-based constraints on polarized cell growth in fission yeast.,https://doi.org/10.1371/journal.pgen.1003004,23093943,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.64, Weighted sum of stars: 2.0,Very Good,9-Dec-12,"Bohnert KA, Gould KL",Interesting Hypothesis,
Deep genome-wide measurement of meiotic gene conversion using tetrad analysis in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1002968,23055940,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.94, Weighted sum of stars: 2.0,Very Good,29-Oct-12,Sun Y et al.,Good for Teaching,
Deep genome-wide measurement of meiotic gene conversion using tetrad analysis in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1002968,23055940,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.94, Weighted sum of stars: 2.0,Very Good,29-Oct-12,Sun Y et al.,Interesting Hypothesis,
Deep genome-wide measurement of meiotic gene conversion using tetrad analysis in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1002968,23055940,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.94, Weighted sum of stars: 2.0,Very Good,29-Oct-12,Sun Y et al.,New Finding,
Deep genome-wide measurement of meiotic gene conversion using tetrad analysis in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1002968,23055940,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.94, Weighted sum of stars: 2.0,Very Good,29-Oct-12,Sun Y et al.,Technical Advance,
Cytokinesis-based constraints on polarized cell growth in fission yeast.,https://doi.org/10.1371/journal.pgen.1003004,23093943,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.64, Weighted sum of stars: 2.0,Very Good,9-Dec-12,"Bohnert KA, Gould KL",New Finding,
Hominoid-specific de novo protein-coding genes originating from long non-coding RNAs.,https://doi.org/10.1371/journal.pgen.1002942,23028352,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.43, Weighted sum of stars: 1.0,Good,28-Oct-12,Xie C et al.,New Finding,
Widespread cotranslational formation of protein complexes.,https://doi.org/10.1371/journal.pgen.1002398,22144913,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.74, Weighted sum of stars: 3.0,Very Good,12-Jan-12,"Duncan CD, Mata J",Interesting Hypothesis,
Critical evaluation of imprinted gene expression by RNA-Seq: a new perspective.,https://doi.org/10.1371/journal.pgen.1002600,22479196,Score 18.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4, Weighted sum of stars: 4.0,Exceptional,25-Nov-12,DeVeale B et al.,Refutation,
The many landscapes of recombination in Drosophila melanogaster.,https://doi.org/10.1371/journal.pgen.1002905,23071443,Score 18.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 9.02, Weighted sum of stars: 4.0,Exceptional,19-Nov-12,Comeron JM et al.,New Finding,
The many landscapes of recombination in Drosophila melanogaster.,https://doi.org/10.1371/journal.pgen.1002905,23071443,Score 18.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 9.02, Weighted sum of stars: 4.0,Exceptional,19-Nov-12,Comeron JM et al.,Technical Advance,
Widespread cotranslational formation of protein complexes.,https://doi.org/10.1371/journal.pgen.1002398,22144913,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.74, Weighted sum of stars: 3.0,Very Good,12-Jan-12,"Duncan CD, Mata J",New Finding,
Six novel susceptibility Loci for early-onset androgenetic alopecia and their unexpected association with common diseases.,https://doi.org/10.1371/journal.pgen.1002746,22693459,Score 27.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.04, Weighted sum of stars: 6.0,Very Good,3-Jul-12,Li R et al.,Confirmation,
Six novel susceptibility Loci for early-onset androgenetic alopecia and their unexpected association with common diseases.,https://doi.org/10.1371/journal.pgen.1002746,22693459,Score 27.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.04, Weighted sum of stars: 6.0,Very Good,3-Jul-12,Li R et al.,Good for Teaching,
Six novel susceptibility Loci for early-onset androgenetic alopecia and their unexpected association with common diseases.,https://doi.org/10.1371/journal.pgen.1002746,22693459,Score 27.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.04, Weighted sum of stars: 6.0,Very Good,3-Jul-12,Li R et al.,Interesting Hypothesis,
Six novel susceptibility Loci for early-onset androgenetic alopecia and their unexpected association with common diseases.,https://doi.org/10.1371/journal.pgen.1002746,22693459,Score 27.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.04, Weighted sum of stars: 6.0,Very Good,3-Jul-12,Li R et al.,New Finding,
Parkinson's disease-associated kinase PINK1 regulates Miro protein level and axonal transport of mitochondria.,https://doi.org/10.1371/journal.pgen.1002537,22396657,Score 9.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 7.98, Weighted sum of stars: 2.0,Very Good,21-Oct-12,Liu S et al.,Controversial,
Parkinson's disease-associated kinase PINK1 regulates Miro protein level and axonal transport of mitochondria.,https://doi.org/10.1371/journal.pgen.1002537,22396657,Score 9.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 7.98, Weighted sum of stars: 2.0,Very Good,21-Oct-12,Liu S et al.,New Finding,
Role of transposon-derived small RNAs in the interplay between genomes and parasitic DNA in rice.,https://doi.org/10.1371/journal.pgen.1002953,23028360,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.29, Weighted sum of stars: 4.0,Exceptional,16-Oct-12,Nosaka M et al.,New Finding,
Fine-scale mapping of natural variation in fly fecundity identifies neuronal domain of expression and function of an aquaporin.,https://doi.org/10.1371/journal.pgen.1002631,22509142,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.81, Weighted sum of stars: 1.0,Good,3-Sep-12,Bergland AO et al.,New Finding,
Temporal transcriptional profiling of somatic and germ cells reveals biased lineage priming of sexual fate in the fetal mouse gonad.,https://doi.org/10.1371/journal.pgen.1002575,22438826,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.74, Weighted sum of stars: 1.0,Good,16-Aug-12,Jameson SA et al.,New Finding,
The human pancreatic islet transcriptome: expression of candidate genes for type 1 diabetes and the impact of pro-inflammatory cytokines.,https://doi.org/10.1371/journal.pgen.1002552,22412385,Score 5.1,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 9.35, Weighted sum of stars: 1.0,Good,8-Oct-12,Eizirik DL et al.,New Finding,
Temporal transcriptional profiling of somatic and germ cells reveals biased lineage priming of sexual fate in the fetal mouse gonad.,https://doi.org/10.1371/journal.pgen.1002575,22438826,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 5.74, Weighted sum of stars: 1.0,Good,16-Aug-12,Jameson SA et al.,Technical Advance,
"UNC-40/DCC, SAX-3/Robo, and VAB-1/Eph polarize F-actin during embryonic morphogenesis by regulating the WAVE/SCAR actin nucleation complex.",https://doi.org/10.1371/journal.pgen.1002863,22876199,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.8, Weighted sum of stars: 1.0,Good,1-Oct-12,Bernadskaya YY et al.,New Finding,
Multiple means to the same end: the genetic basis of acquired stress resistance in yeast.,https://doi.org/10.1371/journal.pgen.1002353,22102822,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.85, Weighted sum of stars: 2.0,Good,15-Dec-11,Berry DB et al.,New Finding,
"SEMA3A, a gene involved in axonal pathfinding, is mutated in patients with Kallmann syndrome.",https://doi.org/10.1371/journal.pgen.1002896,22927827,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.16, Weighted sum of stars: 1.0,Good,11-Sep-12,Hanchate NK et al.,New Finding,
A single origin for nymphalid butterfly eyespots followed by widespread loss of associated gene expression.,https://doi.org/10.1371/journal.pgen.1002893,22916033,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.7, Weighted sum of stars: 1.0,Good,6-Sep-12,Oliver JC et al.,New Finding,
The Aspergillus nidulans MAPK module AnSte11-Ste50-Ste7-Fus3 controls development and secondary metabolism.,https://doi.org/10.1371/journal.pgen.1002816,22829779,Score 14.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.65, Weighted sum of stars: 3.0,Very Good,6-Aug-12,Bayram Ö et al.,New Finding,
Antagonistic regulation of apoptosis and differentiation by the Cut transcription factor represents a tumor-suppressing mechanism in Drosophila.,https://doi.org/10.1371/journal.pgen.1002582,22438831,Score 18.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.75, Weighted sum of stars: 4.0,Exceptional,8-Aug-12,Zhai Z et al.,New Finding,
Differing requirements for RAD51 and DMC1 in meiotic pairing of centromeres and chromosome arms in Arabidopsis thaliana.,https://doi.org/10.1371/journal.pgen.1002636,22532804,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.97, Weighted sum of stars: 2.0,Very Good,7-Aug-12,Da Ines O et al.,New Finding,
Regulation of budding yeast mating-type switching donor preference by the FHA domain of Fkh1.,https://doi.org/10.1371/journal.pgen.1002630,22496671,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.86, Weighted sum of stars: 2.0,Very Good,6-Aug-12,Li J et al.,Good for Teaching,
Regulation of budding yeast mating-type switching donor preference by the FHA domain of Fkh1.,https://doi.org/10.1371/journal.pgen.1002630,22496671,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.86, Weighted sum of stars: 2.0,Very Good,6-Aug-12,Li J et al.,Interesting Hypothesis,
Regulation of budding yeast mating-type switching donor preference by the FHA domain of Fkh1.,https://doi.org/10.1371/journal.pgen.1002630,22496671,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.86, Weighted sum of stars: 2.0,Very Good,6-Aug-12,Li J et al.,New Finding,
Selection-driven gene loss in bacteria.,https://doi.org/10.1371/journal.pgen.1002787,22761588,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.89, Weighted sum of stars: 1.0,Good,26-Jul-12,Koskiniemi S et al.,New Finding,
A mouse model of acrodermatitis enteropathica: loss of intestine zinc transporter ZIP4 (Slc39a4) disrupts the stem cell niche and intestine integrity.,https://doi.org/10.1371/journal.pgen.1002766,22737083,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.56, Weighted sum of stars: 2.0,Very Good,23-Jul-12,Geiser J et al.,Confirmation,
